119,20001,Receiving1_ThreeWays1_Right,Channel4.Receiving1.K0001.05,1,1,TRUE,
120,20001,Receiving1_ThreeWays2_Left,Channel4.Receiving1.K0006.03,1,1,TRUE,
121,20001,Receiving1_ThreeWays2_Right,Channel4.Receiving1.K0006.02,1,1,TRUE,
122,20001,Receiving2_LegCUR102_Digi,Channel4.Receiving1.R0020,8,4,TRUE,
123,20001,Receiving2_LegCUR106_Digi,Channel4.Receiving1.R0012,8,4,TRUE,
124,20002,Receiving1_Conveyor1_Alarm,Channel4.Receiving2.K0002.11,1,1,TRUE,
125,20002,Receiving1_Conveyor1_Running,Channel4.Receiving2.K0002.10,1,1,TRUE,
126,20002,Receiving1_Conveyor2_Alarm,Channel4.Receiving2.K0002.09,1,1,TRUE,
127,20002,Receiving1_Conveyor2_Running,Channel4.Receiving2.K0002.04,1,1,TRUE,
128,20002,Receiving1_Gate1_Alarm,Channel4.Receiving2.K0001.14,1,1,TRUE,
129,20002,Receiving1_Gate1_Cls,Channel4.Receiving2.K0001.13,1,1,TRUE,
130,20002,Receiving1_Gate1_Ols,Channel4.Receiving2.K0001.11,1,1,TRUE,
131,20002,Receiving1_Gate2_Alarm,Channel4.Receiving2.K0001.08,1,1,TRUE,
132,20002,Receiving1_Gate2_Cls,Channel4.Receiving2.K0001.09,1,1,TRUE,
133,20002,Receiving1_Gate2_Ols,Channel4.Receiving2.K0001.10,1,1,TRUE,
